	herb_id	herb_name	herb_type	target	Resource
1976	HBIN041495	quercetin	Flavonoid	CHUK	Qinghao
1977	HBIN041495	quercetin	Flavonoid	PRKCA	Qinghao
1978	HBIN041495	quercetin	Flavonoid	MYC	Qinghao
1979	HBIN041495	quercetin	Flavonoid	RASA1	Qinghao
1980	HBIN041495	quercetin	Flavonoid	XDH	Qinghao
1981	HBIN041495	quercetin	Flavonoid	VCAM1	Qinghao
1982	HBIN041495	quercetin	Flavonoid	PIM1	Qinghao
1983	HBIN041495	quercetin	Flavonoid	NOS3	Qinghao
1984	HBIN041495	quercetin	Flavonoid	EGFR	Qinghao
1985	HBIN041495	quercetin	Flavonoid	CYP1A2	Qinghao
1986	HBIN041495	quercetin	Flavonoid	AKR1B1	Qinghao
1987	HBIN041495	quercetin	Flavonoid	RASSF1	Qinghao
1988	HBIN041495	quercetin	Flavonoid	IGFBP3	Qinghao
1989	HBIN041495	quercetin	Flavonoid	CD40LG	Qinghao
1990	HBIN041495	quercetin	Flavonoid	GSTM2	Qinghao
1991	HBIN041495	quercetin	Flavonoid	CASP8	Qinghao
1992	HBIN041495	quercetin	Flavonoid	PTEN	Qinghao
1993	HBIN041495	quercetin	Flavonoid	NQO1	Qinghao
1994	HBIN041495	quercetin	Flavonoid	IFNG	Qinghao
1995	HBIN041495	quercetin	Flavonoid	COL3A1	Huangqin
1996	HBIN041495	quercetin	Flavonoid	ESR1	Huangqin
1997	HBIN041495	quercetin	Flavonoid	JUN	Huangqin
1998	HBIN041495	quercetin	Flavonoid	SULT1E1	Huangqin
1999	HBIN041495	quercetin	Flavonoid	TP53	Huangqin
2000	HBIN041495	quercetin	Flavonoid	GABRA1	Huangqin
2001	HBIN041495	quercetin	Flavonoid	PTGS1	Huangqin
2002	HBIN041495	quercetin	Flavonoid	STAT1	Huangqin
2003	HBIN041495	quercetin	Flavonoid	CXCL10	Huangqin
2004	HBIN041495	quercetin	Flavonoid	AKT1	Huangqin
2005	HBIN041495	quercetin	Flavonoid	AHR	Huangqin
2006	HBIN041495	quercetin	Flavonoid	PLAU	Huangqin
2007	HBIN041495	quercetin	Flavonoid	DUOX2	Huangqin
2008	HBIN041495	quercetin	Flavonoid	TOP1	Huangqin
2009	HBIN041495	quercetin	Flavonoid	RELA	Huangqin
2010	HBIN041495	quercetin	Flavonoid	RUNX1T1	Huangqin
2011	HBIN041495	quercetin	Flavonoid	E2F2	Huangqin
2012	HBIN041495	quercetin	Flavonoid	PON1	Huangqin
2013	HBIN041495	quercetin	Flavonoid	ABCG2	Huangqin
2014	HBIN041495	quercetin	Flavonoid	POR	Huangqin
2015	HBIN041495	quercetin	Flavonoid	SOD3	Huangqin
2016	HBIN041495	quercetin	Flavonoid	BCL2L1	Huangqin
2017	HBIN041495	quercetin	Flavonoid	HSPB1	Huangqin
2018	HBIN041495	quercetin	Flavonoid	PRSS1	Huangqin
2019	HBIN041495	quercetin	Flavonoid	RUNX2	Huangqin
2020	HBIN041495	quercetin	Flavonoid	DCAF5	Huangqin
2021	HBIN041495	quercetin	Flavonoid	ACHE	Huangqin
2022	HBIN041495	quercetin	Flavonoid	HIF1A	Huangqin
2023	HBIN041495	quercetin	Flavonoid	SOD1	Huangqin
2024	HBIN041495	quercetin	Flavonoid	MMP9	Huangqin
2025	HBIN041495	quercetin	Flavonoid	ACACA	Huangqin
2026	HBIN041495	quercetin	Flavonoid	TNF	Huangqin
2027	HBIN041495	quercetin	Flavonoid	MAPK14	Huangqin
2028	HBIN041495	quercetin	Flavonoid	CCL2	Huangqin
2029	HBIN041495	quercetin	Flavonoid	PTGS2	Huangqin
2030	HBIN041495	quercetin	Flavonoid	ACAA2	Huangqin
2031	HBIN041495	quercetin	Flavonoid	MMP2	Huangqin
2032	HBIN041495	quercetin	Flavonoid	GJA1	Huangqin
2033	HBIN041495	quercetin	Flavonoid	CAV1	Huangqin
2034	HBIN041495	quercetin	Flavonoid	NPEPPS	Huangqin
2035	HBIN041495	quercetin	Flavonoid	PPARD	Huangqin
2036	HBIN041495	quercetin	Flavonoid	NR1I3	Huangqin
2037	HBIN041495	quercetin	Flavonoid	CXCL11	Huangqin
2038	HBIN041495	quercetin	Flavonoid	HSPA5	Huangqin
2039	HBIN041495	quercetin	Flavonoid	TGFB1	Huangqin
2040	HBIN041495	quercetin	Flavonoid	CTSD	Huangqin
2041	HBIN041495	quercetin	Flavonoid	CRP	Huangqin
2042	HBIN041495	quercetin	Flavonoid	MAPK3	Huangqin
2043	HBIN041495	quercetin	Flavonoid	GSTM1	Huangqin
2044	HBIN041495	quercetin	Flavonoid	MAPK1	Huangqin
2045	HBIN041495	quercetin	Flavonoid	F3	Huangqin
2046	HBIN041495	quercetin	Flavonoid	CHEK2	Huangqin
2047	HBIN041495	quercetin	Flavonoid	IRF1	Huangqin
2048	HBIN041495	quercetin	Flavonoid	CDK2	Huangqin
2049	HBIN041495	quercetin	Flavonoid	AHSA1	Huangqin
2050	HBIN041495	quercetin	Flavonoid	HK2	Huangqin
2051	HBIN041495	quercetin	Flavonoid	PCOLCE	Huangqin
2052	HBIN041495	quercetin	Flavonoid	THBD	Huangqin
2053	HBIN041495	quercetin	Flavonoid	HERC5	Huangqin
2054	HBIN041495	quercetin	Flavonoid	CLDN4	Huangqin
2055	HBIN041495	quercetin	Flavonoid	PLAT	Huangqin
2056	HBIN041495	quercetin	Flavonoid	GSK3B	Huangqin
2057	HBIN041495	quercetin	Flavonoid	GSTP1	Huangqin
2058	HBIN041495	quercetin	Flavonoid	NKX3-1	Huangqin
2059	HBIN041495	quercetin	Flavonoid	SLC2A4	Huangqin
2060	HBIN041495	quercetin	Flavonoid	F7	Huangqin
2061	HBIN041495	quercetin	Flavonoid	BAX	Huangqin
2062	HBIN041495	quercetin	Flavonoid	ELK1	Huangqin
2063	HBIN041495	quercetin	Flavonoid	MMP1	Huangqin
2064	HBIN041495	quercetin	Flavonoid	CASP3	Huangqin
2065	HBIN041495	quercetin	Flavonoid	SELE	Huangqin
2066	HBIN041495	quercetin	Flavonoid	HSF1	Huangqin
2067	HBIN041495	quercetin	Flavonoid	NCF1	Huangqin
2068	HBIN041495	quercetin	Flavonoid	HMOX1	Huangqin
2069	HBIN041495	quercetin	Flavonoid	SERPINE1	Huangqin
2070	HBIN041495	quercetin	Flavonoid	CDKN2A	Huangqin
2071	HBIN041495	quercetin	Flavonoid	CCNB1	Huangqin
2072	HBIN041495	quercetin	Flavonoid	IL10	Huangqin
2073	HBIN041495	quercetin	Flavonoid	BCL2	Huangqin
2074	HBIN041495	quercetin	Flavonoid	RXRA	Huangqin
2075	HBIN041495	quercetin	Flavonoid	POLD1	Huangqin
2076	HBIN041495	quercetin	Flavonoid	DIO1	Huangqin
2077	HBIN041495	quercetin	Flavonoid	FOS	Huangqin
2078	HBIN041495	quercetin	Flavonoid	IGF2	Huangqin
2079	HBIN041495	quercetin	Flavonoid	PSMD3	Huangqin
2080	HBIN041495	quercetin	Flavonoid	ADRB2	Huangqin
2081	HBIN041495	quercetin	Flavonoid	PPARA	Huangqin
2082	HBIN041495	quercetin	Flavonoid	NCOA2	Huangqin
2083	HBIN041495	quercetin	Flavonoid	CASP9	Huangqin
2084	HBIN041495	quercetin	Flavonoid	COL1A1	Huangqin
2085	HBIN041495	quercetin	Flavonoid	NFE2L2	Huangqin
2086	HBIN041495	quercetin	Flavonoid	CCNA2	Huangqin
2087	HBIN041495	quercetin	Flavonoid	ALOX5	Huangqin
2088	HBIN041495	quercetin	Flavonoid	AR	Huangqin
2089	HBIN041495	quercetin	Flavonoid	ESR2	Huangqin
2090	HBIN041495	quercetin	Flavonoid	PTGER3	Huangqin
2091	HBIN041495	quercetin	Flavonoid	IL2	Huangqin
2092	HBIN041495	quercetin	Flavonoid	RAF1	Huangqin
2093	HBIN041495	quercetin	Flavonoid	IL1A	Huangqin
2094	HBIN041495	quercetin	Flavonoid	CDKN1A	Huangqin
2095	HBIN041495	quercetin	Flavonoid	PRKCB	Huangqin
2096	HBIN041495	quercetin	Flavonoid	CAT	Huangqin
2097	HBIN041495	quercetin	Flavonoid	MMP3	Huangqin
2098	HBIN041495	quercetin	Flavonoid	ODC1	Huangqin
2099	HBIN041495	quercetin	Flavonoid	CA2	Huangqin
2100	HBIN041495	quercetin	Flavonoid	ACP3	Huangqin
2101	HBIN041495	quercetin	Flavonoid	CXCL2	Huangqin
2102	HBIN041495	quercetin	Flavonoid	ERBB3	Huangqin
2103	HBIN041495	quercetin	Flavonoid	CCND1	Huangqin
2104	HBIN041495	quercetin	Flavonoid	ICAM1	Huangqin
2105	HBIN041495	quercetin	Flavonoid	SCN5A	Huangqin
2106	HBIN041495	quercetin	Flavonoid	CYP1A1	Huangqin
2107	HBIN041495	quercetin	Flavonoid	NR1I2	Huangqin
2108	HBIN041495	quercetin	Flavonoid	PARP1	Huangqin
2109	HBIN041495	quercetin	Flavonoid	CYP1B1	Huangqin
2110	HBIN041495	quercetin	Flavonoid	MAOB	Huangqin
2111	HBIN041495	quercetin	Flavonoid	VEGFA	Huangqin
2112	HBIN041495	quercetin	Flavonoid	MPO	Huangqin
2113	HBIN041495	quercetin	Flavonoid	RB1	Huangqin
2114	HBIN041495	quercetin	Flavonoid	EGF	Huangqin
2115	HBIN041495	quercetin	Flavonoid	NFKBIA	Huangqin
2116	HBIN041495	quercetin	Flavonoid	BIRC5	Huangqin
2117	HBIN041495	quercetin	Flavonoid	PPARG	Huangqin
2118	HBIN041495	quercetin	Flavonoid	DPP4	Huangqin
2119	HBIN041495	quercetin	Flavonoid	HAS2	Huangqin
2120	HBIN041495	quercetin	Flavonoid	ERBB2	Huangqin
2121	HBIN041495	quercetin	Flavonoid	CHEK1	Huangqin
2122	HBIN041495	quercetin	Flavonoid	CXCL8	Huangqin
2123	HBIN041495	quercetin	Flavonoid	INSR	Huangqin
2124	HBIN041495	quercetin	Flavonoid	CYP3A4	Huangqin
2125	HBIN041495	quercetin	Flavonoid	IL1B	Huangqin
2126	HBIN041495	quercetin	Flavonoid	CDK1	Huangqin
2127	HBIN041495	quercetin	Flavonoid	EIF6	Huangqin
2128	HBIN041495	quercetin	Flavonoid	DPEP1	Huangqin
2129	HBIN041495	quercetin	Flavonoid	BMP2	Huangqin
2130	HBIN041495	quercetin	Flavonoid	IL6	Huangqin
2131	HBIN041495	quercetin	Flavonoid	KCNH2	Huangqin
2132	HBIN041495	quercetin	Flavonoid	E2F1	Huangqin
2133	HBIN041495	quercetin	Flavonoid	SPP1	Huangqin
2134	HBIN041495	quercetin	Flavonoid	TOP2A	Huangqin
2135	HBIN041495	quercetin	Flavonoid	MGAM	Huangqin
2136	HBIN041495	quercetin	Flavonoid	NOS2	Huangqin
2137	HBIN041495	quercetin	Flavonoid	CHUK	Huangqin
2138	HBIN041495	quercetin	Flavonoid	PRKCA	Huangqin
2139	HBIN041495	quercetin	Flavonoid	MYC	Huangqin
2140	HBIN041495	quercetin	Flavonoid	RASA1	Huangqin
2141	HBIN041495	quercetin	Flavonoid	XDH	Huangqin
2142	HBIN041495	quercetin	Flavonoid	VCAM1	Huangqin
2143	HBIN041495	quercetin	Flavonoid	PIM1	Huangqin
2144	HBIN041495	quercetin	Flavonoid	NOS3	Huangqin
2145	HBIN041495	quercetin	Flavonoid	EGFR	Huangqin
2146	HBIN041495	quercetin	Flavonoid	CYP1A2	Huangqin
2147	HBIN041495	quercetin	Flavonoid	AKR1B1	Huangqin
2148	HBIN041495	quercetin	Flavonoid	RASSF1	Huangqin
2149	HBIN041495	quercetin	Flavonoid	IGFBP3	Huangqin
2150	HBIN041495	quercetin	Flavonoid	CD40LG	Huangqin
2151	HBIN041495	quercetin	Flavonoid	GSTM2	Huangqin
2152	HBIN041495	quercetin	Flavonoid	CASP8	Huangqin
2153	HBIN041495	quercetin	Flavonoid	PTEN	Huangqin
2154	HBIN041495	quercetin	Flavonoid	NQO1	Huangqin
2155	HBIN041495	quercetin	Flavonoid	IFNG	Huangqin
2156	HBIN041495	quercetin	Flavonoid	COL3A1	Zhebeimu
2157	HBIN041495	quercetin	Flavonoid	ESR1	Zhebeimu
2158	HBIN041495	quercetin	Flavonoid	JUN	Zhebeimu
2159	HBIN041495	quercetin	Flavonoid	SULT1E1	Zhebeimu
2160	HBIN041495	quercetin	Flavonoid	TP53	Zhebeimu
2161	HBIN041495	quercetin	Flavonoid	GABRA1	Zhebeimu
2162	HBIN041495	quercetin	Flavonoid	PTGS1	Zhebeimu
2163	HBIN041495	quercetin	Flavonoid	STAT1	Zhebeimu
2164	HBIN041495	quercetin	Flavonoid	CXCL10	Zhebeimu
2165	HBIN041495	quercetin	Flavonoid	AKT1	Zhebeimu
2166	HBIN041495	quercetin	Flavonoid	AHR	Zhebeimu
2167	HBIN041495	quercetin	Flavonoid	PLAU	Zhebeimu
2168	HBIN041495	quercetin	Flavonoid	DUOX2	Zhebeimu
2169	HBIN041495	quercetin	Flavonoid	TOP1	Zhebeimu
2170	HBIN041495	quercetin	Flavonoid	RELA	Zhebeimu
2171	HBIN041495	quercetin	Flavonoid	RUNX1T1	Zhebeimu
2172	HBIN041495	quercetin	Flavonoid	E2F2	Zhebeimu
2173	HBIN041495	quercetin	Flavonoid	PON1	Zhebeimu
2174	HBIN041495	quercetin	Flavonoid	ABCG2	Zhebeimu
2175	HBIN041495	quercetin	Flavonoid	POR	Zhebeimu
2176	HBIN041495	quercetin	Flavonoid	SOD3	Zhebeimu
2177	HBIN041495	quercetin	Flavonoid	BCL2L1	Zhebeimu
2178	HBIN041495	quercetin	Flavonoid	HSPB1	Zhebeimu
2179	HBIN041495	quercetin	Flavonoid	PRSS1	Zhebeimu
2180	HBIN041495	quercetin	Flavonoid	RUNX2	Zhebeimu
2181	HBIN041495	quercetin	Flavonoid	DCAF5	Zhebeimu
2182	HBIN041495	quercetin	Flavonoid	ACHE	Zhebeimu
2183	HBIN041495	quercetin	Flavonoid	HIF1A	Zhebeimu
2184	HBIN041495	quercetin	Flavonoid	SOD1	Zhebeimu
2185	HBIN041495	quercetin	Flavonoid	MMP9	Zhebeimu
2186	HBIN041495	quercetin	Flavonoid	ACACA	Zhebeimu
2187	HBIN041495	quercetin	Flavonoid	TNF	Zhebeimu
2188	HBIN041495	quercetin	Flavonoid	MAPK14	Zhebeimu
2189	HBIN041495	quercetin	Flavonoid	CCL2	Zhebeimu
2190	HBIN041495	quercetin	Flavonoid	PTGS2	Zhebeimu
2191	HBIN041495	quercetin	Flavonoid	ACAA2	Zhebeimu
2192	HBIN041495	quercetin	Flavonoid	MMP2	Zhebeimu
2193	HBIN041495	quercetin	Flavonoid	GJA1	Zhebeimu
2194	HBIN041495	quercetin	Flavonoid	CAV1	Zhebeimu
2195	HBIN041495	quercetin	Flavonoid	NPEPPS	Zhebeimu
2196	HBIN041495	quercetin	Flavonoid	PPARD	Zhebeimu
2197	HBIN041495	quercetin	Flavonoid	NR1I3	Zhebeimu
2198	HBIN041495	quercetin	Flavonoid	CXCL11	Zhebeimu
2199	HBIN041495	quercetin	Flavonoid	HSPA5	Zhebeimu
2200	HBIN041495	quercetin	Flavonoid	TGFB1	Zhebeimu
2201	HBIN041495	quercetin	Flavonoid	CTSD	Zhebeimu
2202	HBIN041495	quercetin	Flavonoid	CRP	Zhebeimu
2203	HBIN041495	quercetin	Flavonoid	MAPK3	Zhebeimu
2204	HBIN041495	quercetin	Flavonoid	GSTM1	Zhebeimu
2205	HBIN041495	quercetin	Flavonoid	MAPK1	Zhebeimu
2206	HBIN041495	quercetin	Flavonoid	F3	Zhebeimu
2207	HBIN041495	quercetin	Flavonoid	CHEK2	Zhebeimu
2208	HBIN041495	quercetin	Flavonoid	IRF1	Zhebeimu
2209	HBIN041495	quercetin	Flavonoid	CDK2	Zhebeimu
2210	HBIN041495	quercetin	Flavonoid	AHSA1	Zhebeimu
2211	HBIN041495	quercetin	Flavonoid	HK2	Zhebeimu
2212	HBIN041495	quercetin	Flavonoid	PCOLCE	Zhebeimu
2213	HBIN041495	quercetin	Flavonoid	THBD	Zhebeimu
2214	HBIN041495	quercetin	Flavonoid	HERC5	Zhebeimu
2215	HBIN041495	quercetin	Flavonoid	CLDN4	Zhebeimu
2216	HBIN041495	quercetin	Flavonoid	PLAT	Zhebeimu
2217	HBIN041495	quercetin	Flavonoid	GSK3B	Zhebeimu
2218	HBIN041495	quercetin	Flavonoid	GSTP1	Zhebeimu
2219	HBIN041495	quercetin	Flavonoid	NKX3-1	Zhebeimu
2220	HBIN041495	quercetin	Flavonoid	SLC2A4	Zhebeimu
2221	HBIN041495	quercetin	Flavonoid	F7	Zhebeimu
2222	HBIN041495	quercetin	Flavonoid	BAX	Zhebeimu
2223	HBIN041495	quercetin	Flavonoid	ELK1	Zhebeimu
2224	HBIN041495	quercetin	Flavonoid	MMP1	Zhebeimu
2225	HBIN041495	quercetin	Flavonoid	CASP3	Zhebeimu
2226	HBIN041495	quercetin	Flavonoid	SELE	Zhebeimu
2227	HBIN041495	quercetin	Flavonoid	HSF1	Zhebeimu
2228	HBIN041495	quercetin	Flavonoid	NCF1	Zhebeimu
2229	HBIN041495	quercetin	Flavonoid	HMOX1	Zhebeimu
2230	HBIN041495	quercetin	Flavonoid	SERPINE1	Zhebeimu
2231	HBIN041495	quercetin	Flavonoid	CDKN2A	Zhebeimu
2232	HBIN041495	quercetin	Flavonoid	CCNB1	Zhebeimu
2233	HBIN041495	quercetin	Flavonoid	IL10	Zhebeimu
2234	HBIN041495	quercetin	Flavonoid	BCL2	Zhebeimu
2235	HBIN041495	quercetin	Flavonoid	RXRA	Zhebeimu
2236	HBIN041495	quercetin	Flavonoid	POLD1	Zhebeimu
2237	HBIN041495	quercetin	Flavonoid	DIO1	Zhebeimu
2238	HBIN041495	quercetin	Flavonoid	FOS	Zhebeimu
2239	HBIN041495	quercetin	Flavonoid	IGF2	Zhebeimu
2240	HBIN041495	quercetin	Flavonoid	PSMD3	Zhebeimu
2241	HBIN041495	quercetin	Flavonoid	ADRB2	Zhebeimu
2242	HBIN041495	quercetin	Flavonoid	PPARA	Zhebeimu
2243	HBIN041495	quercetin	Flavonoid	NCOA2	Zhebeimu
2244	HBIN041495	quercetin	Flavonoid	CASP9	Zhebeimu
2245	HBIN041495	quercetin	Flavonoid	COL1A1	Zhebeimu
2246	HBIN041495	quercetin	Flavonoid	NFE2L2	Zhebeimu
2247	HBIN041495	quercetin	Flavonoid	CCNA2	Zhebeimu
2248	HBIN041495	quercetin	Flavonoid	ALOX5	Zhebeimu
2249	HBIN041495	quercetin	Flavonoid	AR	Zhebeimu
2250	HBIN041495	quercetin	Flavonoid	ESR2	Zhebeimu
2251	HBIN041495	quercetin	Flavonoid	PTGER3	Zhebeimu
2252	HBIN041495	quercetin	Flavonoid	IL2	Zhebeimu
2253	HBIN041495	quercetin	Flavonoid	RAF1	Zhebeimu
2254	HBIN041495	quercetin	Flavonoid	IL1A	Zhebeimu
2255	HBIN041495	quercetin	Flavonoid	CDKN1A	Zhebeimu
2256	HBIN041495	quercetin	Flavonoid	PRKCB	Zhebeimu
2257	HBIN041495	quercetin	Flavonoid	CAT	Zhebeimu
2258	HBIN041495	quercetin	Flavonoid	MMP3	Zhebeimu
2259	HBIN041495	quercetin	Flavonoid	ODC1	Zhebeimu
2260	HBIN041495	quercetin	Flavonoid	CA2	Zhebeimu
2261	HBIN041495	quercetin	Flavonoid	ACP3	Zhebeimu
2262	HBIN041495	quercetin	Flavonoid	CXCL2	Zhebeimu
2263	HBIN041495	quercetin	Flavonoid	ERBB3	Zhebeimu
2264	HBIN041495	quercetin	Flavonoid	CCND1	Zhebeimu
2265	HBIN041495	quercetin	Flavonoid	ICAM1	Zhebeimu
2266	HBIN041495	quercetin	Flavonoid	SCN5A	Zhebeimu
2267	HBIN041495	quercetin	Flavonoid	CYP1A1	Zhebeimu
2268	HBIN041495	quercetin	Flavonoid	NR1I2	Zhebeimu
2269	HBIN041495	quercetin	Flavonoid	PARP1	Zhebeimu
2270	HBIN041495	quercetin	Flavonoid	CYP1B1	Zhebeimu
2271	HBIN041495	quercetin	Flavonoid	MAOB	Zhebeimu
2272	HBIN041495	quercetin	Flavonoid	VEGFA	Zhebeimu
2273	HBIN041495	quercetin	Flavonoid	MPO	Zhebeimu
2274	HBIN041495	quercetin	Flavonoid	RB1	Zhebeimu
2275	HBIN041495	quercetin	Flavonoid	EGF	Zhebeimu
2276	HBIN041495	quercetin	Flavonoid	NFKBIA	Zhebeimu
2277	HBIN041495	quercetin	Flavonoid	BIRC5	Zhebeimu
2278	HBIN041495	quercetin	Flavonoid	PPARG	Zhebeimu
2279	HBIN041495	quercetin	Flavonoid	DPP4	Zhebeimu
2280	HBIN041495	quercetin	Flavonoid	HAS2	Zhebeimu
2281	HBIN041495	quercetin	Flavonoid	ERBB2	Zhebeimu
2282	HBIN041495	quercetin	Flavonoid	CHEK1	Zhebeimu
2283	HBIN041495	quercetin	Flavonoid	CXCL8	Zhebeimu
2284	HBIN041495	quercetin	Flavonoid	INSR	Zhebeimu
2285	HBIN041495	quercetin	Flavonoid	CYP3A4	Zhebeimu
2286	HBIN041495	quercetin	Flavonoid	IL1B	Zhebeimu
2287	HBIN041495	quercetin	Flavonoid	CDK1	Zhebeimu
2288	HBIN041495	quercetin	Flavonoid	EIF6	Zhebeimu
2289	HBIN041495	quercetin	Flavonoid	DPEP1	Zhebeimu
2290	HBIN041495	quercetin	Flavonoid	BMP2	Zhebeimu
2291	HBIN041495	quercetin	Flavonoid	IL6	Zhebeimu
2292	HBIN041495	quercetin	Flavonoid	KCNH2	Zhebeimu
2293	HBIN041495	quercetin	Flavonoid	E2F1	Zhebeimu
2294	HBIN041495	quercetin	Flavonoid	SPP1	Zhebeimu
2295	HBIN041495	quercetin	Flavonoid	TOP2A	Zhebeimu
2296	HBIN041495	quercetin	Flavonoid	MGAM	Zhebeimu
2297	HBIN041495	quercetin	Flavonoid	NOS2	Zhebeimu
2298	HBIN041495	quercetin	Flavonoid	CHUK	Zhebeimu
2299	HBIN041495	quercetin	Flavonoid	PRKCA	Zhebeimu
2300	HBIN041495	quercetin	Flavonoid	MYC	Zhebeimu
2301	HBIN041495	quercetin	Flavonoid	RASA1	Zhebeimu
2302	HBIN041495	quercetin	Flavonoid	XDH	Zhebeimu
2303	HBIN041495	quercetin	Flavonoid	VCAM1	Zhebeimu
2304	HBIN041495	quercetin	Flavonoid	PIM1	Zhebeimu
2305	HBIN041495	quercetin	Flavonoid	NOS3	Zhebeimu
2306	HBIN041495	quercetin	Flavonoid	EGFR	Zhebeimu
2307	HBIN041495	quercetin	Flavonoid	CYP1A2	Zhebeimu
2308	HBIN041495	quercetin	Flavonoid	AKR1B1	Zhebeimu
2309	HBIN041495	quercetin	Flavonoid	RASSF1	Zhebeimu
2310	HBIN041495	quercetin	Flavonoid	IGFBP3	Zhebeimu
2311	HBIN041495	quercetin	Flavonoid	CD40LG	Zhebeimu
2312	HBIN041495	quercetin	Flavonoid	GSTM2	Zhebeimu
2313	HBIN041495	quercetin	Flavonoid	CASP8	Zhebeimu
2314	HBIN041495	quercetin	Flavonoid	PTEN	Zhebeimu
2315	HBIN041495	quercetin	Flavonoid	NQO1	Zhebeimu
2316	HBIN041495	quercetin	Flavonoid	IFNG	Zhebeimu
2317	HBIN041495	quercetin	Flavonoid	COL3A1	Niubangzi
2318	HBIN041495	quercetin	Flavonoid	ESR1	Niubangzi
2319	HBIN041495	quercetin	Flavonoid	JUN	Niubangzi
2320	HBIN041495	quercetin	Flavonoid	SULT1E1	Niubangzi
2321	HBIN041495	quercetin	Flavonoid	TP53	Niubangzi
2322	HBIN041495	quercetin	Flavonoid	GABRA1	Niubangzi
2323	HBIN041495	quercetin	Flavonoid	PTGS1	Niubangzi
2324	HBIN041495	quercetin	Flavonoid	STAT1	Niubangzi
2325	HBIN041495	quercetin	Flavonoid	CXCL10	Niubangzi
2326	HBIN041495	quercetin	Flavonoid	AKT1	Niubangzi
2327	HBIN041495	quercetin	Flavonoid	AHR	Niubangzi
2328	HBIN041495	quercetin	Flavonoid	PLAU	Niubangzi
2329	HBIN041495	quercetin	Flavonoid	DUOX2	Niubangzi
2330	HBIN041495	quercetin	Flavonoid	TOP1	Niubangzi
2331	HBIN041495	quercetin	Flavonoid	RELA	Niubangzi
2332	HBIN041495	quercetin	Flavonoid	RUNX1T1	Niubangzi
2333	HBIN041495	quercetin	Flavonoid	E2F2	Niubangzi
2334	HBIN041495	quercetin	Flavonoid	PON1	Niubangzi
2335	HBIN041495	quercetin	Flavonoid	ABCG2	Niubangzi
2336	HBIN041495	quercetin	Flavonoid	POR	Niubangzi
2337	HBIN041495	quercetin	Flavonoid	SOD3	Niubangzi
2338	HBIN041495	quercetin	Flavonoid	BCL2L1	Niubangzi
2339	HBIN041495	quercetin	Flavonoid	HSPB1	Niubangzi
2340	HBIN041495	quercetin	Flavonoid	PRSS1	Niubangzi
2341	HBIN041495	quercetin	Flavonoid	RUNX2	Niubangzi
2342	HBIN041495	quercetin	Flavonoid	DCAF5	Niubangzi
2343	HBIN041495	quercetin	Flavonoid	ACHE	Niubangzi
2344	HBIN041495	quercetin	Flavonoid	HIF1A	Niubangzi
2345	HBIN041495	quercetin	Flavonoid	SOD1	Niubangzi
2346	HBIN041495	quercetin	Flavonoid	MMP9	Niubangzi
2347	HBIN041495	quercetin	Flavonoid	ACACA	Niubangzi
2348	HBIN041495	quercetin	Flavonoid	TNF	Niubangzi
2349	HBIN041495	quercetin	Flavonoid	MAPK14	Niubangzi
2350	HBIN041495	quercetin	Flavonoid	CCL2	Niubangzi
2351	HBIN041495	quercetin	Flavonoid	PTGS2	Niubangzi
2352	HBIN041495	quercetin	Flavonoid	ACAA2	Niubangzi
2353	HBIN041495	quercetin	Flavonoid	MMP2	Niubangzi
2354	HBIN041495	quercetin	Flavonoid	GJA1	Niubangzi
2355	HBIN041495	quercetin	Flavonoid	CAV1	Niubangzi
2356	HBIN041495	quercetin	Flavonoid	NPEPPS	Niubangzi
2357	HBIN041495	quercetin	Flavonoid	PPARD	Niubangzi
2358	HBIN041495	quercetin	Flavonoid	NR1I3	Niubangzi
2359	HBIN041495	quercetin	Flavonoid	CXCL11	Niubangzi
2360	HBIN041495	quercetin	Flavonoid	HSPA5	Niubangzi
2361	HBIN041495	quercetin	Flavonoid	TGFB1	Niubangzi
2362	HBIN041495	quercetin	Flavonoid	CTSD	Niubangzi
2363	HBIN041495	quercetin	Flavonoid	CRP	Niubangzi
2364	HBIN041495	quercetin	Flavonoid	MAPK3	Niubangzi
2365	HBIN041495	quercetin	Flavonoid	GSTM1	Niubangzi
2366	HBIN041495	quercetin	Flavonoid	MAPK1	Niubangzi
2367	HBIN041495	quercetin	Flavonoid	F3	Niubangzi
2368	HBIN041495	quercetin	Flavonoid	CHEK2	Niubangzi
2369	HBIN041495	quercetin	Flavonoid	IRF1	Niubangzi
2370	HBIN041495	quercetin	Flavonoid	CDK2	Niubangzi
2371	HBIN041495	quercetin	Flavonoid	AHSA1	Niubangzi
2372	HBIN041495	quercetin	Flavonoid	HK2	Niubangzi
2373	HBIN041495	quercetin	Flavonoid	PCOLCE	Niubangzi
2374	HBIN041495	quercetin	Flavonoid	THBD	Niubangzi
2375	HBIN041495	quercetin	Flavonoid	HERC5	Niubangzi
2376	HBIN041495	quercetin	Flavonoid	CLDN4	Niubangzi
2377	HBIN041495	quercetin	Flavonoid	PLAT	Niubangzi
2378	HBIN041495	quercetin	Flavonoid	GSK3B	Niubangzi
2379	HBIN041495	quercetin	Flavonoid	GSTP1	Niubangzi
2380	HBIN041495	quercetin	Flavonoid	NKX3-1	Niubangzi
2381	HBIN041495	quercetin	Flavonoid	SLC2A4	Niubangzi
2382	HBIN041495	quercetin	Flavonoid	F7	Niubangzi
